company,specific_bean_origin_or_bar_name,review_date,cocoa_percent,company_location,rating,Bean_Type,country_of_bean_origin,trinitario_bean,criollo_bean,blend_bean,forastero_bean,new_rating
Scharffen Berger,Asante,2009,65.0,U.S.A,4,,Ghana,,,,,6
Scharffen Berger,Tome Acu,2009,68.0,U.S.A,3,,Brazil,,,,,5
Scharffen Berger,Ben Tre,2009,72.0,U.S.A,3,,Vietnam,,,,,5
Scharffen Berger,Amina,2010,65.0,U.S.A,3,,Madagascar,,,,,5
Scharffen Berger,Camahogne,2010,68.0,U.S.A,3,,Grenada,,,,,4
Scharffen Berger,Markham Valley,2011,68.0,U.S.A,3,,Papua new guinea,,,,,5
Scharffen Berger,San Juan de Cheni,2012,78.0,U.S.A,4,,Peru,,,,,6
Seaforth,Dominican Republic,2015,70.0,U.K,2,,Dominican republic,,,,,3
Seaforth,Grenada,2015,70.0,U.K,2,,Grenada,,,,,3
Seahorse,Kokoa Kamili,2018,70.0,U.S.A,3,,Tanzania,,,,,4
Seahorse,Zorzal,2018,70.0,U.S.A,3,,Dominican republic,,,,,3
Seahorse,Wampusirpi,2018,70.0,U.S.A,2,,Honduras,,,,,3
Seahorse,Semulivi Forest,2019,70.0,U.S.A,3,,Uganda,,,,,4
Seahorse,Matasawalevu,2019,70.0,U.S.A,2,,Fiji,,,,,3
Shane Chocolate Works,Belize,2019,70.0,U.S.A,3,,Belize,,,,,4
Shane Chocolate Works,Guatemala,2019,70.0,U.S.A,3,,Guatemala,,,,,3
Shane Chocolate Works,Colombia,2019,70.0,U.S.A,3,,Colombia,,,,,3
Shark Mountain,"Belize, 2013",2014,72.0,U.S.A,3,,Belize,,,,,4
Shark Mountain,Ecuador,2014,75.0,U.S.A,3,,Ecuador,,,,,3
Shark Mountain,Papua New Guinea,2015,73.0,U.S.A,3,,Papua new guinea,,,,,4
Shark Mountain,ROIG,2015,74.0,U.S.A,3,,Dominican republic,,,,,4
Shark Mountain,Jamaica,2015,72.0,U.S.A,3,,Jamaica,,,,,4
Shark Mountain,Cuyagua,2015,77.0,U.S.A,2,,Venezuela,,,,,3
Shark's,"Hawai'i Island, Hilo, w/ added cocoa butter",2011,73.0,U.S.A,2,,U.s.a.,,,,,2
Shark's,"Hawai'i Island, Hilo",2011,73.0,U.S.A,2,,U.s.a.,,,,,6
Shattell,Porcelana,2011,75.0,Peru,3,,Peru,,,,,4
Shattell,Tingo Maria,2016,70.0,Peru,3,,Peru,,,,,4
Sibu,Oscuro,2015,70.0,Costa rica,3,,Costa rica,,,,,4
Sibu,Oro,2015,82.0,Costa rica,3,,Costa rica,,,,,4
Silvio Bessone,"Trintade, Sao Tome",2011,65.0,Italy,3,,Sao tome,,,,,4
Silvio Bessone,"Bahia, Scavina",2011,60.0,Italy,3,,Brazil,,,,,4
Silvio Bessone,Maya Belize,2011,67.0,Italy,3,,Belize,,,,,3
Silvio Bessone,"Porcelana, Colombia, Amazonas",2011,68.0,Italy,3,,Colombia,,,,,3
Sirene,"Somia Plantation, 2012",2014,67.0,Canada,3,,Madagascar,,,,,5
Sirene,"Somia Plantation, 2012",2014,73.0,Canada,3,,Madagascar,,,,,5
Sirene,"Camino Verde P., Balao, Guayas",2014,73.0,Canada,3,,Ecuador,,,,,5
Sirene,"Lachua w/ maple sugar, batch 5",2015,73.0,Canada,3,,Guatemala,,,,,4
Sirene,Pisa,2015,73.0,Canada,3,,Haiti,,,,,4
Sirene,"Somia Plantation, 2012",2015,100.0,Canada,3,,Madagascar,,,,,3
Sirene,"Camino Verde P., Balao, Guayas, 2012",2015,100.0,Canada,3,,Ecuador,,,,,3
Sirene,Lachua w/ cane sugar,2015,73.0,Canada,3,,Guatemala,,,,,3
Sirene,"Esmeraldas, Salazar Farm",2016,73.0,Canada,3,,Ecuador,,,,,5
Sirene,Wild Bolivia,2016,73.0,Canada,3,,Bolivia,,,,,4
Sirene,Kokoa Kamili Coop,2016,73.0,Canada,3,,Tanzania,,,,,4
Sirene,Tingo Maria,2017,73.0,Canada,3,,Peru,,,,,5
Sjolinds,"Nicaragua, lot N510",2015,72.0,U.S.A,3,,Nicaragua,,,,,3
Sjolinds,Ghana,2015,70.0,U.S.A,2,,Ghana,,,,,3
"Smooth Chocolator, The",Camino Verde,2015,72.0,Australia,4,,Ecuador,,,,,6
"Smooth Chocolator, The",Kokoa Kamili,2015,67.0,Australia,3,,Tanzania,,,,,5
"Smooth Chocolator, The",San Juan Estate,2015,70.0,Australia,3,,Trinidad,,,,,5
"Smooth Chocolator, The","Chuao, batch 3",2015,70.0,Australia,3,,Venezuela,,,,,5
"Smooth Chocolator, The",Akesson's Estate,2015,70.0,Australia,3,,Madagascar,,,,,4
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",2015,65.0,Australia,3,,Papua new guinea,,,,,4
"Smooth Chocolator, The",Akesson's Estate,2015,65.0,Australia,3,,Madagascar,,,,,4
"Smooth Chocolator, The","Maranon, batch 2",2015,67.0,Australia,3,,Peru,,,,,3
"Smooth Chocolator, The",Bolivia,2015,72.0,Australia,2,,Bolivia,,,,,3
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",2016,70.0,Australia,4,,Ecuador,,,,,6
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",2016,70.0,Australia,3,,Venezuela,,,,,5
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",2016,70.0,Australia,3,,Belize,,,,,5
"Smooth Chocolator, The",Australia,2016,67.0,Australia,3,,Australia,,,,,5
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",2016,70.0,Australia,3,,Guatemala,,,,,4
"Smooth Chocolator, The",Tien Giang,2016,70.0,Australia,3,,Vietnam,,,,,3
"Smooth Chocolator, The","Oko Caribe, DOR005",2017,70.0,Australia,3,,Dominican republic,,,,,4
"Smooth Chocolator, The","Pisa, batch HA102",2017,70.0,Australia,3,,Haiti,,,,,4
Snake & Butterfly,Ecuador,2010,68.0,U.S.A,3,,Ecuador,,,,,4
Snake & Butterfly,Madagascar,2010,68.0,U.S.A,3,,Madagascar,,,,,3
Snake & Butterfly,Ghana,2011,67.0,U.S.A,1,,Ghana,,,,,1
Soeka,Sulawesi,2018,66.0,Netherlands,3,,Sulawesi,,,,,4
Soklet,India,2017,70.0,India,2,,India,,,,,3
Sol Cacao,Madagascar,2015,72.0,U.S.A,3,,Madagascar,,,,,3
Sol Cacao,"Ecuador, Batch 1",2016,70.0,U.S.A,3,,Ecuador,,,,,4
Solkiki,"Castillo, Hispaniola, unroasted",2016,85.0,U.K,2,,Dominican republic,,,,,3
Solkiki,"Maranon, Fortunato No. 4",2016,68.0,U.K,2,,Peru,,,,,3
Solkiki,"Kablon Farms, Red Pod, 2018 harvest",2019,70.0,U.K,2,,Philippines,,,,,2
Solomons Gold,Solomon Island,2016,70.0,New Zealand,3,,Solomon islands,,,,,4
Solomons Gold,Solomon Island w/ nibs,2016,75.0,New Zealand,3,,Solomon islands,,,,,4
Solstice,Wasatch,2013,70.0,U.S.A,3,,Blend,,,,,4
Solstice,Bolivia,2013,70.0,U.S.A,3,,Bolivia,,,,,4
Solstice,San Martin,2013,70.0,U.S.A,3,,Peru,,,,,4
Solstice,Sambirano,2013,70.0,U.S.A,3,,Madagascar,,,,,3
Solstice,Amazonas,2013,70.0,U.S.A,3,,Venezuela,,,,,3
Solstice,Bundibugyo,2014,70.0,U.S.A,3,,Uganda,,,,,3
Solstice,Kilombero,2017,70.0,U.S.A,3,,Tanzania,,,,,4
Solstice,Anamalai,2018,70.0,U.S.A,3,,India,,,,,4
Soma,Madagascar,2009,70.0,Canada,3,,Madagascar,,,,,5
Soma,Ocumare,2009,70.0,Canada,3,,Venezuela,,,,,5
Soma,Africa,2009,70.0,Canada,3,,Ghana,,,,,4
Soma,Papua New Guinea,2009,70.0,Canada,3,,Papua new guinea,,,,,4
Soma,Hispaniola,2009,70.0,Canada,3,,Dominican republic,,,,,3
Soma,Conacado,2009,70.0,Canada,3,,Dominican republic,,,,,3
Soma,"Black Science Blend 1, DR, Ecuador, Peru",2010,70.0,Canada,3,,Blend,,,,,5
Soma,Peruvian,2011,64.0,Canada,4,,Peru,,,,,6
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",2011,70.0,Canada,4,,Blend,,,,,6
Soma,"Elvesia P., Black Science",2011,70.0,Canada,3,,Dominican republic,,,,,5
Soma,"Alto Beni, Wild Bolivian",2011,70.0,Canada,3,,Bolivia,,,,,4
Soma,Chuao,2011,70.0,Canada,3,,Venezuela,,,,,4
Soma,"Grenada, Black Science",2011,70.0,Canada,2,,Grenada,,,,,3
Soma,"Dual Origins, Sambirano, Elvesia, batch SD06",2012,70.0,Canada,4,,Blend,,,,,6
Soma,"Dancing in Your Head, 5 bean blend",2012,70.0,Canada,4,,Blend,,,,,6
Soma,O'ahu Island,2012,70.0,Canada,3,,U.s.a.,,,,,5
Soma,"Carenero Superior, batch CS2",2012,70.0,Canada,3,,Venezuela,,,,,5
Soma,"Cahabon Region, batch Tri1",2012,70.0,Canada,3,,Guatemala,,,,,4
Soma,"Eastern Promises, Mad., Java, PNG, batch EP1",2012,70.0,Canada,3,,Blend,,,,,4
Soma,Papua New Guinea,2012,85.0,Canada,3,,Papua new guinea,,,,,4
Soma,Noula Coop,2012,70.0,Canada,3,,Haiti,,,,,4
Soma,"Crazy 88, Guat., D.R., Peru, Mad., PNG",2013,88.0,Canada,4,,Blend,,,,,6
Soma,"Maracaibo, El Vigia",2013,70.0,Canada,4,,Venezuela,,,,,6
Soma,"Equator, Peru, Dom. Rep",2013,67.0,Canada,4,,Blend,,,,,6
Soma,"Bachelor's Hall E., St. Thomas Parish, batch bh1",2013,70.0,Canada,4,,Jamaica,,,,,6
Soma,"Rizek Cacao, batch DR 12",2013,77.0,Canada,3,,Dominican republic,,,,,5
Soma,Sangre Grande P.,2013,70.0,Canada,3,,Trinidad,,,,,5
Soma,Patanemo,2013,70.0,Canada,3,,Venezuela,,,,,5
Soma,Java,2013,70.0,Canada,3,,Indonesia,,,,,4
Soma,Chef's Blend,2013,70.0,Canada,3,,Blend,,,,,4
Soma,"Orinoco, batch ORI 1",2013,70.0,Canada,3,,Venezuela,,,,,4
Soma,"Apurimac, El Quinacho Co-op",2013,70.0,Canada,2,,Peru,,,,,3
Soma,Maranon Canyon,2014,70.0,Canada,3,,Peru,,,,,5
Soma,"Espiritu Santo, 'Smoke Monster', batch sm1",2014,70.0,Canada,3,,Vanuatu,,,,,5
Soma,"La Tronca, Matagalpa",2014,70.0,Canada,3,,Nicaragua,,,,,4
Soma,"Camino Verde P., Balao, Guayas",2014,80.0,Canada,3,,Ecuador,,,,,4
Soma,La Dalia,2014,70.0,Canada,3,,Nicaragua,,,,,4
Soma,"Little Big Man, Madagascar & Ecuador",2014,70.0,Canada,3,,Blend,,,,,4
Soma,Porcelana,2015,75.0,Canada,4,,Venezuela,,,,,6
Soma,CSB Chama,2015,70.0,Canada,3,,Venezuela,,,,,4
Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70.0,Canada,4,,Vietnam,,,,,6
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70.0,Canada,3,,Nicaragua,,,,,5
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",2016,75.0,Canada,3,,Blend,,,,,5
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",2016,62.0,Canada,3,,Dominican republic,,,,,4
Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70.0,Canada,3,,Madagascar,,,,,4
Soma,"Bahia Black, batch bra50722.1",2016,70.0,Canada,3,,Brazil,,,,,4
Soma,"Camino Verde, Black S., batch cvu6030.0",2016,70.0,Canada,3,,Ecuador,,,,,4
Soma,Arauca,2017,70.0,Canada,4,,Colombia,,,,,6
Soma,Fiji,2017,70.0,Canada,3,,Fiji,,,,,4
Soma,"Bejofo, Sambirano V., Akesson E.",2018,70.0,Canada,4,,Madagascar,,,,,6
Soma,"Choroni, Aragua, Finca Torres Farm",2018,70.0,Canada,4,,Venezuela,,,,,6
Soma,"Pisa, Creole Gardens",2018,70.0,Canada,3,,Haiti,,,,,3
Somerville,"Hawai'i Island, Big Island",2014,70.0,U.S.A,3,,U.s.a.,,,,,4
Somerville,Nicaragua,2014,70.0,U.S.A,3,,Nicaragua,,,,,4
Soul,Madagascar,2017,70.0,Canada,3,,Madagascar,,,,,4
Soul,Venezuela,2017,75.0,Canada,3,,Venezuela,,,,,4
Soul,Tanzania,2017,80.0,Canada,3,,Tanzania,,,,,4
Soul,Dominican Republic,2017,70.0,Canada,3,,Dominican republic,,,,,4
Soul,Ecuador,2017,75.0,Canada,3,,Ecuador,,,,,4
Soul,Papua New Guinea,2017,77.0,Canada,3,,Papua new guinea,,,,,4
Spagnvola,AgroCriso Plantation,2012,75.0,U.S.A,3,,Dominican republic,,,,,4
Spagnvola,AgroCriso Plantation,2012,70.0,U.S.A,3,,Dominican republic,,,,,3
Spagnvola,AgroCriso Plantation,2012,80.0,U.S.A,3,,Dominican republic,,,,,3
Spencer,Malekula Island,2014,72.0,Australia,2,,Vanuatu,,,,,3
Spencer,"Ecuador, lot E432314L",2016,70.0,Australia,3,,Ecuador,,,,,5
Spencer,"Madagascar, lot M0403R",2016,70.0,Australia,3,,Madagascar,,,,,5
Spencer,"Dominican Republic, lot D82R",2016,70.0,Australia,3,,Dominican republic,,,,,4
Spencer,Dominican Republic,2017,70.0,U.S.A,3,,Dominican republic,,,,,5
Spencer,Ecuador,2017,70.0,U.S.A,3,,Ecuador,,,,,4
Spencer,Peru,2017,70.0,U.S.A,2,,Peru,,,,,3
Sprungli (Felchlin),Alto Beni,2013,70.0,Switzerland,3,,Bolivia,,,,,3
SRSLY,Dominican Republic,2013,70.0,U.S.A,3,,Dominican republic,,,,,3
SRSLY,Dominican Republic,2013,84.0,U.S.A,2,,Dominican republic,,,,,2
Starchild,"Bolivar, Arriba",2015,70.0,U.S.A,3,,Ecuador,,,,,3
Starchild,Hispaniola,2015,70.0,U.S.A,3,,Dominican republic,,,,,3
Starchild,Cacao Verapaz,2015,70.0,U.S.A,3,,Guatemala,,,,,3
Starchild,Rio Tuma,2015,70.0,U.S.A,3,,Nicaragua,,,,,3
Starchild,Sambirano Valley,2015,70.0,U.S.A,3,,Madagascar,,,,,3
Stella (aka Bernrain),India,2011,72.0,Switzerland,3,,India,,,,,4
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",2012,68.0,Switzerland,2,,Brazil,,,,,3
Stone Grindz,"Ecuador, Midnight Dark, batch 600414",2014,84.0,U.S.A,3,,Ecuador,,,,,4
Stone Grindz,"Ecuador, Twilght Dark, batch 500414",2014,70.0,U.S.A,3,,Ecuador,,,,,4
Stone Grindz,"Wild Bolivia, batch 260",2017,70.0,U.S.A,2,,Bolivia,,,,,2
StRita Supreme,"Samar, East Visayas region",2012,75.0,U.S.A,2,,Philippines,,,,,3
StRita Supreme,"Samar, East Visayas region",2012,65.0,U.S.A,2,,Philippines,,,,,2
StRita Supreme,"Samar, East Visayas region",2012,70.0,U.S.A,2,,Philippines,,,,,2
Sublime Origins,Moho Valley,2013,78.0,U.S.A,3,,Belize,,,,,4
Sublime Origins,Sambirano,2013,67.0,U.S.A,2,,Madagascar,,,,,3
Summerbird,Peru,2016,71.0,Denmark,3,,Peru,,,,,3
Summerbird,Peru,2016,61.0,Denmark,2,,Peru,,,,,2
Suruca Chocolate,Venezuela,2016,60.0,Venezuela,3,,Venezuela,,,,,3
Suruca Chocolate,Venezuela,2016,70.0,Venezuela,2,,Venezuela,,,,,3
Svenska Kakaobolaget,Sri Lanka,2015,70.0,Sweden,2,,Sri lanka,,,,,3
Svenska Kakaobolaget,"Kokoa Kamili, 2017 harvest",2019,74.0,Sweden,2,,Tanzania,,,,,3
Sweet Escalier,Chuao,2018,75.0,Japan,3,,Venezuela,,,,,4
Sweet Escalier,Belize,2018,70.0,Japan,3,,Belize,,,,,3
Sweet Escalier,"Amazonas, Wild Cacao",2018,70.0,Japan,3,,Brazil,,,,,3
Sweet Escalier,Tanzania,2018,75.0,Japan,2,,Tanzania,,,,,3
Sweet Escalier,San Martin,2018,70.0,Japan,2,,Peru,,,,,2
Sweetness,Ucayali,2020,68.0,Canada,3,,Peru,,,,,4
Sweetness,Papua New Guinea,2020,73.0,Canada,3,,Papua new guinea,,,,,4
Sweetness,Tabasco,2020,74.0,Canada,3,,Mexico,,,,,3
Szanto Tibor,Crudo,2011,70.0,Hungary,3,,Venezuela,,,,,3
Szanto Tibor,"Ayacucho, ""El Guinacho""",2012,70.0,Hungary,3,,Peru,,,,,5
Szanto Tibor,Santo Domingo,2012,70.0,Hungary,3,,Dominican republic,,,,,4
Szanto Tibor,Millot Plantation,2012,70.0,Hungary,3,,Madagascar,,,,,4
Szanto Tibor,"Autumn, Primary Harvest, 2012",2013,70.0,Hungary,3,,Madagascar,,,,,4
Szanto Tibor,"Spring, Secondary Harvest, 2012",2013,70.0,Hungary,3,,Madagascar,,,,,4
Szanto Tibor,Cacao Blanco,2013,70.0,Hungary,3,,Nicaragua,,,,,4
Szanto Tibor,Baracoa,2014,70.0,Hungary,3,,Cuba,,,,,5
Szanto Tibor,Porcelana,2014,70.0,Hungary,3,,Venezuela,,,,,4
Szanto Tibor,"Winak, Sumaco",2015,70.0,Hungary,3,,Ecuador,,,,,5
Szanto Tibor,"Fazenda Sempre Firme, Bahia",2015,70.0,Hungary,3,,Brazil,,,,,4
Szanto Tibor,Nacional,2015,70.0,Hungary,3,,Ecuador,,,,,4
Szanto Tibor,Baracoa,2015,88.0,Hungary,3,,Cuba,,,,,4
Szanto Tibor,Ambolikapiky,2015,70.0,Hungary,3,,Madagascar,,,,,4
Szanto Tibor,"Ben Tre, Mekong Delta",2015,70.0,Hungary,3,,Vietnam,,,,,4
Tabal,"Peru, batch 96",2013,70.0,U.S.A,3,,Peru,,,,,3
Tabal,"Costa Rica, batch 83",2013,70.0,U.S.A,2,,Costa rica,,,,,3
Tabal,Dominican Republic,2013,70.0,U.S.A,2,,Dominican republic,,,,,3
Tabal,"Chiapas, Lacandon Jungle, batch 95",2013,70.0,U.S.A,2,,Mexico,,,,,2
Tablette (aka Vanillabeans),Papua,2015,62.0,Japan,3,,Papua new guinea,,,,,4
Tablette (aka Vanillabeans),Vietnam,2015,60.0,Japan,3,,Vietnam,,,,,4
Tablette (aka Vanillabeans),Colombia,2015,70.0,Japan,3,,Colombia,,,,,3
Tablette (aka Vanillabeans),Trinidad,2015,77.0,Japan,2,,Trinidad,,,,,3
Tala,Vietnam,2019,75.0,Vietnam,3,,Vietnam,,,,,3
Tala,Vietnam,2019,70.0,Vietnam,2,,Vietnam,,,,,3
Tan Ban Skrati,"Paramaribo, batch 20160043-01",2016,70.0,Suriname,3,,Suriname,,,,,4
Taste Artisan,Piura,2019,75.0,U.S.A,4,,Peru,,,,,6
Taste Artisan,Amazonas,2019,75.0,U.S.A,3,,Peru,,,,,4
Taste Artisan,"Chuao, batch 20170714C",2019,75.0,U.S.A,3,,Venezuela,,,,,3
Taucherli,Mexico,2019,70.0,Switzerland,3,,Mexico,,,,,4
Taucherli,Nicaragua,2019,72.0,Switzerland,3,,Nicaragua,,,,,3
Taza,"Dark, Stone Ground",2007,70.0,U.S.A,3,,Dominican republic,,,,,3
Taza,Chiapan,2009,75.0,U.S.A,2,,Mexico,,,,,3
Taza,Alto Beni,2011,87.0,U.S.A,3,,Bolivia,,,,,4
Taza,Belize,2014,68.0,U.S.A,3,,Belize,,,,,3
TCHO,Citrus-beta,2008,70.0,U.S.A,2,,Madagascar,,,,,3
TCHO,Chocolatey-beta,2008,70.0,U.S.A,2,,Ghana,,,,,2
TCHO,Fruity-beta,2008,70.0,U.S.A,2,,Peru,,,,,2
TCHO,Nutty-beta,2008,70.0,U.S.A,2,,Peru,,,,,2
TCHO,TCHOPro 68,2009,68.0,U.S.A,3,,Blend,,,,,3
TCHO,TCHOPro 60.5,2009,60.0,U.S.A,2,,Blend,,,,,3
TCHO,West Africa,2016,62.0,U.S.A,2,,Blend,,,,,6
Tejas,Presidio,2012,70.0,U.S.A,3,,Dominican republic,,,,,4
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",2012,70.0,U.S.A,3,,Brazil,,,,,4
Tejas,"La Bahia, w/ cane juice",2012,70.0,U.S.A,3,,Ecuador,,,,,4
Tejas,"La Bahia, w/ cane sugar",2012,70.0,U.S.A,3,,Ecuador,,,,,4
Tejas,Espada,2012,70.0,U.S.A,3,,Mexico,,,,,4
Tejas,San Jose,2012,67.0,U.S.A,3,,Bolivia,,,,,4
Tejas,"Bayou Blend, Ecuador, Mad., PNG",2012,70.0,U.S.A,3,,Blend,,,,,3
Tejas,Aranama,2012,70.0,U.S.A,3,,Papua new guinea,,,,,3
Tejas,Capistrano*,2012,70.0,U.S.A,3,,Madagascar,,,,,3
Tejas,Concepcion*,2012,80.0,U.S.A,3,,Venezuela,,,,,3
Tejas,Concepcion,2012,70.0,U.S.A,2,,Madagascar,,,,,3
Tejas,San Jose,2012,70.0,U.S.A,2,,Bolivia,,,,,3
Tejas,Espada,2012,70.0,U.S.A,2,,Brazil,,,,,3
Tejas,Capistrano,2012,70.0,U.S.A,2,,Peru,,,,,6
Terroir,"Madagascar, batch 6-5-15",2014,67.0,U.S.A,3,,Madagascar,,,,,5
Terroir,"Uganda, batch 6-3-15",2014,73.0,U.S.A,3,,Uganda,,,,,5
Terroir,"Ecuador, batch 6-5-15",2014,77.0,U.S.A,3,,Ecuador,,,,,4
Terroir,Belize,2015,70.0,U.S.A,3,,Belize,,,,,5
Terroir,Madagascar,2015,70.0,U.S.A,3,,Madagascar,,,,,5
Terroir,Guatemala,2015,70.0,U.S.A,3,,Guatemala,,,,,5
Terroir,Oko Caribe,2015,70.0,U.S.A,3,,Dominican republic,,,,,4
Terroir,Ecuador,2015,70.0,U.S.A,3,,Ecuador,,,,,4
Terroir,Peru,2015,70.0,U.S.A,2,,Peru,,,,,3
Terroir,Alto Beni,2019,77.0,U.S.A,3,,Bolivia,,,,,4
Terroir,Maya Mountain,2019,77.0,U.S.A,3,,Belize,,,,,3
Terroir,Haiti,2019,72.0,U.S.A,2,,Haiti,,,,,3
The Barn,Peru,2015,70.0,Sweden,3,,Peru,,,,,3
Theo,Madagascar,2007,65.0,U.S.A,3,,Madagascar,,,,,4
Theo,"Ghana, Kumasi",2007,84.0,U.S.A,3,,Ghana,,,,,3
Theo,"Ghana, Panama, Ecuador",2007,75.0,U.S.A,3,,Blend,,,,,3
Theo,Ivory Coast,2007,75.0,U.S.A,2,,Ivory coast,,,,,2
Theo,"Venezuela; Barinos, Merida, Tachron",2007,91.0,U.S.A,2,,Venezuela,,,,,6
Theo,Congo w/ nibs,2012,65.0,U.S.A,3,,Congo,,,,,4
Theobroma,"Piura Select, Cacao Blanc",2015,70.0,Japan,3,,Peru,,,,,4
Thistle & Rose aka Aggie USU,"Costa Esmeraldas, 2017 h., batch 28",2019,70.0,U.S.A,3,,Ecuador,,,,,4
Tibito,"Putumayo, lot 021",2018,70.0,Colombia,3,,Colombia,,,,,4
Tibito,"Meta, lot 052",2018,70.0,Colombia,3,,Colombia,,,,,3
Timo A. Meyer,"Belize, med roast",2016,72.0,Germany,3,,Belize,,,,,5
Tiny House,Kokoa Kamili,2019,71.0,U.S.A,2,,Tanzania,,,,,3
To'ak (Ecuatoriana),Manabi,2014,81.0,Ecuador,3,,Ecuador,,,,,4
Tocoti,Dominican Republic,2011,74.0,U.S.A,3,,Dominican republic,,,,,3
Tocoti,Venezuela,2011,72.0,U.S.A,2,,Venezuela,,,,,3
Tocoti,"Wild Bolivian, Jungle Love",2012,77.0,U.S.A,3,,Bolivia,,,,,3
Tosier,Maya Mtn.,2018,70.0,U.K,3,,Belize,,,,,4
Tosier,"Alto Beni, 2016",2018,70.0,U.K,3,,Bolivia,,,,,3
Tosier,Acul du Nard,2018,70.0,U.K,2,,Haiti,,,,,3
Tosier,Tumaco,2019,70.0,U.K,2,,Colombia,,,,,3
Tree to Bar,Ecuador,2019,70.0,South Korea,3,,Ecuador,,,,,4
Treehouse,Conacado,2014,72.0,U.S.A,3,,Dominican republic,,,,,3
Tribar,"Piura, Gran Chilique",2018,70.0,Peru,3,,Peru,,,,,4
Tribar,Ucayali,2018,73.0,Peru,3,,Peru,,,,,3
Tribe,Ucayali,2020,70.0,Canada,3,,Peru,,,,,3
Tribe,"Dak Lak, batch 0A08",2020,70.0,Canada,2,,Vietnam,,,,,3
Tribe,"Copan, batch 0A03",2020,70.0,Canada,2,,Honduras,,,,,3
twenty-four blackbirds,Dominican Republic,2011,73.0,U.S.A,2,,Dominican republic,,,,,3
twenty-four blackbirds,"Dominican Republic, batch 85",2013,68.0,U.S.A,3,,Dominican republic,,,,,4
twenty-four blackbirds,"Palos Blancos, batch 97",2013,75.0,U.S.A,2,,Bolivia,,,,,2
twenty-four blackbirds,"Madagascar, lot 137",2014,75.0,U.S.A,3,,Madagascar,,,,,4
twenty-four blackbirds,"Cedeno, lot 271",2015,75.0,U.S.A,3,,Ecuador,,,,,4
twenty-four blackbirds,Oko Caribe,2015,75.0,U.S.A,2,,Dominican republic,,,,,3
twenty-four blackbirds,Kokoa Kamili,2017,75.0,U.S.A,3,,Tanzania,,,,,4
Two Ravens,Peru,2016,60.0,U.S.A,3,,Peru,,,,,3
Uncouth,Guatemala,2017,75.0,Canada,3,,Guatemala,,,,,4
Uncouth,Tanzania,2017,75.0,Canada,3,,Tanzania,,,,,3
Uncouth,Dominican Republic,2017,75.0,Canada,2,,Dominican republic,,,,,3
Undone,"San Francisco de Macoris, Nourish",2014,70.0,U.S.A,3,,Dominican republic,,,,,3
Undone,Matagalpa,2014,74.0,U.S.A,2,,Nicaragua,,,,,3
Upchurch,"Tanzania, Party Bar",2016,72.0,U.S.A,3,,Tanzania,,,,,4
Upchurch,"Madagascar, Sassy Bar",2016,72.0,U.S.A,3,,Madagascar,,,,,3
Urzi,"Sur del Lago, Merida",2014,65.0,Italy,3,,Venezuela,,,,,4
Utopick,"Sierra Nevada, Tutu Iku",2017,70.0,Spain,3,,Colombia,,,,,5
Utopick,Nugo,2018,70.0,Spain,3,,Nicaragua,,,,,5
Vaka,"Maya Mountain, Toledo, batch 91",2020,74.0,Canada,3,,Belize,,,,,4
Valrhona,"Guanaja, South America",2006,70.0,France,3,,Blend,,,,,5
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",2006,64.0,France,3,,Madagascar,,,,,4
Valrhona,"Carribean, Caraibe",2006,66.0,France,3,,Blend,,,,,3
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",2006,64.0,France,3,,Venezuela,,,,,3
Valrhona,Gran Couva 2005 P.,2006,64.0,France,2,,Trinidad,,,,,2
Valrhona,Manjari,2007,64.0,France,4,,Madagascar,,,,,6
Valrhona,Chuao 2002 P.,2007,65.0,France,3,,Venezuela,,,,,5
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",2007,64.0,France,3,,Venezuela,,,,,4
Valrhona,"Araguani, Venezuela, Carribean",2007,72.0,France,3,,Blend,,,,,3
Valrhona,"Le Noir Amer, West Africa",2007,71.0,France,2,,Blend,,,,,3
Valrhona,"Abinao, West Africa",2007,85.0,France,2,,Blend,,,,,2
Valrhona,Le Noir Extra Amer,2007,85.0,France,1,,Blend,,,,,1
Valrhona,Tainori,2009,64.0,France,3,,Dominican republic,,,,,5
Valrhona,Alpaco,2009,66.0,France,3,,Ecuador,,,,,5
Valrhona,Nyangbo,2009,68.0,France,3,,Ghana,,,,,4
Valrhona,"Porcelana, Pedegral",2011,64.0,France,4,,Venezuela,,,,,6
